name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,T,T_err,F
PGC0045632,spiral,0.01884,2.73865,-0.690925561,-1.020438403,0.759581661,20.45106691,1.241726969,0.501860011,0,0,0,-0.001025363,3.50E-05,0.000453691,0.000241733,11.77235399,-0.000285836,0.000138343,33.58142544,-529.6341347,-181.6751362,-221.1694711,17.00906281,-4.89E-05,0.000130194,0,0,0.964643022,1.472996972,1.789218982,9.483642841,4,2,0.000317555
PGC0045644,spiral,0.02439,2.22524,-1.557638044,-0.788877483,0.695358643,18.35977491,1.922103939,-0.67796742,0,0,0,-0.00028769,-0.001020614,-0.001155052,-0.000329797,1.914952324,-0.000721371,-0.000675206,36.55452171,-41.24896027,84.1552451,-59.32669971,-20.26593501,-0.001336382,-0.000946295,0,0,1.844397289,2.538721667,0.679576701,-1.459734539,4,2,0.000988068
PGC0045655,early,0.02889,2.71744,2.844569097,0.314011605,5.098542769,0.000100878,1.932874561,0.751761548,0,0,0,-0.003807156,0.001943191,-0.001128612,0.0044671,1.466234412,-0.002467884,0.003205146,19.75360958,-1.811764923,38.06569665,17.30424303,90.37582792,6.81E-05,0.000323114,0,1,0.579412402,1.700120523,3.10133627,12.29305743,-2,1,0.004045171
PGC0045658,spiral,0.01871,2.23019,-4.74E-09,0.999999998,2.139445684,0.965915129,1.572436458,-0.125893505,0,0,0,-0.000147738,0.000770984,0.000820987,-0.002189338,5.609516904,0.000336624,-0.000709177,30.6010996,2129.798503,429.2937967,342.674847,210.2153012,-0.000120887,-5.22E-05,0,0,0.859091851,1.435137209,1.524794398,3.022896198,4,0,0.000785015
PGC0045737,spiral,0.02513,2.27712,1.807144248,1.585780596,0.739256774,4.229603264,7.864179596,0.893234993,0,0,0,0.011763234,-0.009227742,0.007209528,-0.006949329,1.850135321,0.009486381,-0.008088536,33.61479546,-8.299979763,-22.75651936,-47.34938458,-88.11596189,-2.70E-05,-0.000737322,0,1,0.670085968,1.716027056,2.252046762,3.398279818,6,2,0.012466589
PGC0045739,spiral,0.03136,2.27395,0.218165456,0.315122625,2.15615603,0.812151359,1.403221559,-0.405754474,0,0,0,0.002448756,0.000290695,-0.001026151,-0.000438307,4.246976796,0.000711303,-7.38E-05,24.22620668,141.87771,-1.987272043,48.52298835,-46.22357421,0.000397667,-0.00013809,0,0,0.820699527,1.946283437,2.117553172,3.367669417,4,2,0.000715122
PGC0045756,early,0.0235,2.75887,1.000000001,-2.07E-09,2.706051404,0.136129558,1.41244676,1.376593055,0,0,0,0.000327011,0.000503485,0.001559475,0.000522,3.194144712,0.000943243,0.000512742,19.12026344,17.9659602,3.248757705,10.00754489,14.33108537,-0.000168156,-7.66E-05,0,0,0.522794127,1.519179957,4.345193452,37.86052017,-5,0,0.001073598
PGC0045773,spiral,0.02839,2.50372,0.203831203,-1.533897146,0.769560966,8.274089323,2.825466522,-1.051886382,0,0,0,0.005732141,0.003752865,0.00465858,-0.000916884,3.82484701,0.00519536,0.001417991,26.19068415,101.4428364,-122.2130991,172.3969657,-268.6659046,0.002007302,-0.000522208,0,1,0.871555769,1.981028139,1.943042656,2.191627262,4,0,0.005385394
PGC0045778,early,0.03684,2.79784,1.999999998,2.999999993,2.683792544,0.140374776,1.626013433,0.906560019,0,0,0,-0.001660099,0.002610902,-0.000489419,0.00026635,3.067446696,-0.001074759,0.001438626,23.02103878,-82.33868548,-5.435636356,12.27565991,114.3598224,-0.000505382,0.000571287,0,0,1.300577865,2.52527739,1.629625033,2.092945723,-3,0,0.00179576
PGC0045781,spiral,0.02898,2.51699,1.000000005,-6.12E-09,2.070783213,0.828430777,1.967604685,-1.057527152,0,0,0,0.005218746,0.003879921,0.001172502,0.00342833,3.765067809,0.003195624,0.003654125,24.01759872,-0.419203579,96.25411021,106.3114997,395.8992804,0.000163696,0.000661813,0,0,0.578010553,1.367795595,2.146063507,4.048888863,4,0,0.004854343
PGC0045880,early,0.02918,2.78262,2.21E-09,-0.999999992,2.148235656,0.70571328,1.349593786,0.970805927,0,0,0,0.000841758,-8.89E-05,-0.000763756,-8.67E-07,3.861573133,3.90E-05,-4.49E-05,24.41997621,-21.87589307,-11.51667606,-1.10795567,9.81824746,-0.00018922,0.000235232,0,0,0.788953963,1.616388585,2.401401814,11.83535155,-5,1,5.94E-05
PGC0045915,spiral,0.02968,2.54346,-0.107203994,0.059602863,2.52537918,0.086349565,2.877954151,-1.281105819,0,0,0,0.001608792,0.001115266,0.000817482,0.00076424,1.869088801,0.001213137,0.000939753,13.93527064,-53.89733036,42.69654856,-86.73851134,123.1793786,-0.001800916,0.000488247,0,0,0.145540529,0.589164722,6.393281218,79.58629672,4,0,0.001534548
PGC0045921,spiral,0.03526,2.30127,1.999999997,3.999999996,2.649705415,0.452598906,1.605958142,-1.286165845,0,0,0,0.002807213,0.002189742,-0.001726768,-0.004780748,4.519818747,0.000540223,-0.001295503,40.75076857,854.47203,652.2409725,-280.7736027,3896.245571,0.001045212,0.002190481,0,0,1.896721855,2.587513454,0.694433817,-1.277229387,4,1,0.001403627
PGC0045936,spiral,0.0236,2.06891,-0.264471803,-1.677748544,2.507605191,0.629711813,1.102778818,0.115102893,0,0,0,0.001644816,-0.000285483,-0.000372677,1.34E-05,6.504674748,0.000636069,-0.000136065,32.041729,-103.2409414,-489.8975232,116.1249035,-8.59893651,0.000447332,-0.001119884,0,0,1.07650021,1.946546373,1.455746565,1.077589612,4,1,0.00065046
PGC0046046,spiral,0.02494,2.25399,0.619155577,0.504244547,2.501069055,0.359583602,1.219153681,0.924990056,0,0,0,0.001657099,-0.000130666,-0.001934002,-0.00018536,2.166721931,-0.000138452,-0.000158013,24.82201857,-150.1997919,-18.16642034,-80.732569,-57.59220495,-0.001323238,-7.17E-05,0,0,0.583933505,1.308226687,2.407783577,7.770566985,4,1,0.000210088
PGC0046089,spiral,0.02174,2.15757,-1.094187893,-0.172789777,1.108770618,2.185756036,6.687498688,-0.66622828,0,0,0,0.003653275,0.00228514,0.002627361,0.005034204,1.904815999,0.003140318,0.003659672,27.86697272,249.3703942,-165.862549,107.0133012,-62.92691053,0.001759964,0.003415144,0,0,0.334898061,1.066136329,3.016785777,7.874399526,6,2,0.004822323
PGC0046138,early,0.01971,2.64139,-0.810303999,-3.333758581,3.452405296,0.009538494,2.158426681,-0.982092523,0,0,0,-0.00051743,0.000409647,-8.59E-05,0.001543508,2.94887574,-0.000301666,0.000976577,16.20309577,-10.21627713,10.05856585,-8.910874997,17.8405125,-0.000125423,-0.000111784,0,0,0.628020205,2.158208174,4.356887831,30.6472213,-2,0,0.001022108
PGC0046152,spiral,0.03789,2.67932,0.225266413,-0.24057235,1.139095864,2.777654325,4.434317177,0.025883851,0,0,0,-0.00512491,-0.000443711,-0.001302457,-0.004761511,4.357141351,-0.003213683,-0.002602611,25.75066763,-1571.500007,-47.49834068,-30.36600965,-3.672196813,-0.003374688,0.002600236,0,0,0.33700904,1.00981646,3.018855781,9.29263747,4,2,0.004135377
PGC0046171,spiral,0.02318,2.12729,1.628430861,0.848717686,1.678045697,1.780872196,1.908989389,-0.132598832,0,0,0,-0.000186473,-0.001615728,0.001098054,-0.001068657,5.367960616,0.000455791,-0.001342193,23.08032273,184.9308098,34.63036653,20.44076956,-74.51881455,0.000262294,-0.001049581,0,0,0.657652072,1.690649208,2.478840276,5.876935879,4,2,0.001417472
PGC0046180,spiral,0.01865,-8.26516,1.999999995,1.999999999,1.72293839,1.944149108,1.709327318,-1.572413582,0,0,0,0.003045867,0.000238805,0.000412482,0.000414177,5.72233927,0.001729174,0.000326491,26.00916891,111.1856199,2.891729222,97.06727637,104.7410887,0.001931355,-0.000183214,0,0,0.611830112,1.361785138,2.397661249,7.128457194,4,2,0.001759727
PGC0046202,early,0.01962,2.71568,1.861473327,-0.555709984,5.220710893,0.000101029,1.099688802,1.77027658,0,0,0,-0.001513228,-0.000294841,-0.00113853,0.001648658,2.485222971,-0.001325879,0.000676908,23.08080864,-191.506253,41.49283293,-57.11006638,129.5234264,-0.000492549,0.000268803,0,1,0.706811803,1.642022701,3.215832179,21.90093979,-2,0,0.001488677
PGC0046206,early,0.03273,2.71199,1.749430318,1.003331574,3.986406178,0.003903616,1.210775386,0.941987678,0,0,0,0.000222271,0.000462763,6.59E-05,0.00127718,0.974420324,0.000144077,0.000869971,17.33981826,0.153742639,11.84604304,4.454598351,31.97685848,-0.000119157,0.000289647,0,0,0.505167187,1.630332711,3.485535682,15.78768939,-3,0,0.000881821
PGC0046218,spiral,0.01889,2.22439,0.517486824,-1.643782191,1.384904017,7.717096272,1.208547184,-0.646186493,0,0,0,-0.00046713,-0.000151666,0.000161101,0.000389366,1.359014841,-0.000153015,0.00011885,38.36014292,-1005.664909,324.452804,-483.3158043,729.624092,-0.000563522,-0.000634777,0,0,2.733172011,3.28178025,0.395942267,-1.767242844,6,0,0.000193749
PGC0046263,early,0.009267,2.42141,0.579501775,0.68970407,5.155488705,0.0001,1.753298013,0.995855344,0,0,0,-0.001415776,0.000379358,-0.000530036,0.000752188,4.381898558,-0.000972906,0.000565773,21.9366661,-31.0312717,-14.9546092,-16.76217434,1.380749845,-0.000108718,-5.00E-05,0,1,0.8602122,2.18533996,3.076341463,18.44550162,-3,0,0.001125453
PGC0046336,spiral,0.01912,1.95287,-2.675122321,-0.85128206,0.493479373,30.35280243,1.080390699,0.496614406,0,0,0,-0.001753089,0.000712594,-0.000643441,-0.001655585,4.447967839,-0.001198265,-0.000471495,31.00447564,-193.029476,-110.7061854,33.06555364,-116.08128,-0.000741068,-3.98E-06,0,0,0.983913438,1.546844477,1.109416886,-0.095036089,6,0,0.001287691
PGC0046372,spiral,0.02805,2.47773,3.446155421,2.361400141,1.026530744,1.836089035,6.492914387,-0.62552631,0,0,0,0.010046824,0.00764322,0.01317998,0.019664154,1.096440312,0.011613402,0.013653687,20.81196446,193.2327087,-132.639682,90.65169947,-60.66734815,0.006582229,0.007196323,0,1,0.401663018,1.34801817,3.099835849,7.817123679,6,2,0.017924683
PGC0046413,spiral,0.02377,2.26592,-2.229418076,-0.821413308,1.413278849,6.543878287,1.364059479,1.149985646,0,0,0,0.00047299,0.002412595,-0.000366214,-0.001885478,4.064385661,5.34E-05,0.000263559,33.3008228,154.1060394,48.46020644,120.6675933,116.7976831,0.001268229,0.000307739,0,0,1.349065318,2.32150883,1.181318454,-0.470868474,4,0,0.000268912
PGC0046534,spiral,0.0398,2.58597,-1.309066904,-0.436682597,1.809524772,1.054641651,3.017457468,-0.228512733,0,0,0,-0.001924634,0.000395229,0.000895754,-0.00067599,3.503818383,-0.00051444,-0.000140381,26.59472116,-267.6280952,51.0666707,-11.83430738,0.263536158,0.000207488,0.000909243,0,0,0.778250037,2.01207852,2.291517085,3.735773001,4,0,0.00053325
PGC0046548,spiral,0.02877,3.73467,-0.04010975,-1.98535409,5.899636204,0.0001,1.791702116,1.435741364,0,0,0,-0.000968073,0.000398145,-0.004981408,0.00141745,4.541175717,-0.00297474,0.000907798,23.78035408,4711.543211,3547.797004,3991.678705,9698.010922,0.00280133,0.004949721,0,0,0.501926165,1.530296636,2.870354096,7.276326232,4,0,0.003110173
PGC0046671,spiral,0.003252,1.75627,1.438601378,-0.3503387,0.860866833,12.80534995,1.706305253,0.562426694,0,0,0,0.00432655,-0.001738163,0.000694571,-0.002320207,6.458859942,0.00251056,-0.002029185,31.49404251,-369.8801725,-129.8640069,83.9053336,55.61374879,0.00464103,0.001174006,0,0,0.598072317,0.942865471,1.838189503,4.678862987,6,0,0.003228081
PGC0046746,spiral,0.007944,1.88653,0.499608531,0.53824564,1.287201384,3.866643973,2.430855217,1.119186843,0,0,0,0.002291216,0.000573255,-7.16E-05,0.000179897,2.417364481,0.00110981,0.000376576,28.28475478,280.8510931,291.1936294,496.2949127,1096.654343,8.37E-05,-0.000601779,0,0,0.513070464,1.000610153,1.79014546,2.76957284,6,1,0.001171958
PGC0046754,spiral,0.02436,1.83065,-1.563341944,-0.239427839,1.003095574,7.999554651,1.75413203,0.08589131,0,0,0,0.002221556,-4.71E-05,-0.001441543,-0.001295512,5.158516318,0.000390006,-0.000671286,24.97477933,327.4673141,10.3211995,-20.28118015,-10.42071675,0.000950834,-0.000898533,0,0,0.673509089,1.517993332,1.977198569,2.66090266,5,2,0.000776356
PGC0046782,spiral,0.02327,2.14574,-2.668383479,-3.036519892,0.980785882,15.99348395,1.320694637,-0.247095982,0,0,0,-2.60E-05,-0.000109256,-0.000315851,0.001287846,5.820693825,-0.000170951,0.000589295,38.06773676,-173.8904534,82.46399969,-109.7405989,105.167213,6.64E-05,-0.001176256,0,0,2.050450251,2.72898002,0.685101803,-1.216487394,4,1,0.00061359
PGC0046804,spiral,0.0234,2.41488,1.041718471,3.183710229,1.204310453,1.494873479,8.661040024,0.970404652,0,0,0,0.015367794,-0.009772379,0.008157211,-0.004923067,1.404987493,0.011762502,-0.007347723,26.4703753,192.3235885,229.8090321,261.5865876,274.2554259,0.003480994,-0.00134291,0,1,0.560107372,1.537013715,2.433270168,4.153755582,6,2,0.013868868
PGC0046809,early,0.01622,2.76264,-1.211180199,-2.006869101,3.415974289,0.02451235,1.352242624,-0.338023638,0,0,0,-0.000631266,0.000181465,-6.64E-05,-0.000144797,0.875813593,-0.000348844,1.83E-05,21.90189179,-193.7721988,2.152393675,-26.57874263,-48.5504319,-0.00030843,-0.000197485,0,0,0.368398018,1.007235276,4.373521794,38.77341884,-4,0,0.000349325
PGC0046816,spiral,0.02143,2.36803,-1.102268339,-3.351745133,0.859356905,5.300224703,4.654774557,1.456257567,0,0,0,0.011614469,-0.00150813,0.000905175,0.000127134,1.756522991,0.006259822,-0.000690498,30.87306363,7.389425382,17.14702582,61.72885687,135.7134675,0.002712881,0.000357276,0,0,0.787511512,1.850013852,2.040184948,2.619359871,4,2,0.00629779
PGC0046819,early,0.02214,2.61887,1.201545584,-0.528474619,3.568350504,0.004152271,3.180147193,-0.16865663,0,0,0,0.012789624,-0.003146261,-0.0034982,0.001536794,21.15156202,0.004645712,-0.000804734,16.81642064,383.0463527,-48.89591202,20.6434416,-5.530501252,0.001448707,0.000808237,0,0,0.211110747,0.943708832,8.19680314,118.6586355,-2,1,0.004714895
PGC0046836,early,0.02297,2.80952,-1.41984434,-0.936381197,4.587183476,0.000901503,1.565886818,-1.465956076,0,0,0,6.48E-06,-0.00050354,3.79E-05,0.001590672,0.6854339,2.22E-05,0.000543566,28.45449227,-128.6586314,367.0477554,-13.06314129,-339.7404079,0.000150511,0.000126432,0,0,1.200938146,2.208479074,2.09932679,9.130773218,-5,0,0.00054402
PGC0046844,spiral,0.02422,1.86822,-0.999999991,-1.000000015,4.479550244,0.006497038,1.330572581,-3.087134133,0,0,0,-0.001034402,0.000376523,0.0004173,0.001547533,1.541885127,-0.000308551,0.000962028,42.44754392,360.5615354,2303.135274,-265.9581814,5469.14722,0.000892878,0.003569701,0,0,1.789317962,2.45187243,0.652115534,-1.530168379,5,2,0.001010298
PGC0046906,early,0.01738,2.76322,-1.149800966,-1.171722795,4.456368515,0.001009251,1.416387291,-0.255813101,0,0,0,0.001714851,0.000539685,0.000198926,0.000365339,1.273433546,0.000956888,0.000452512,21.3870215,109.5524008,-3.878724781,26.34224854,7.287195022,0.000157485,-7.39E-05,0,0,0.726817182,1.952054899,4.033649983,32.79987076,-5,2,0.00105849
PGC0046919,early,0.01874,2.86283,3.932791893,0.534270502,4.78638145,0.000257428,1.976824161,-1.483615209,0,0,0,-0.002760549,-0.000296515,0.000179858,-0.000114176,2.144252643,-0.001290345,-0.000205346,19.59198708,-49.13129776,-49.87973226,-6.762325895,-351.7217112,-0.000688118,-0.000322517,0,1,0.755426025,2.257631687,4.125575438,31.36533518,-3,2,0.001306582
PGC0047041,spiral,0.01861,2.15649,0.651391413,-0.763786432,1.102654151,14.01464368,1.128306852,-0.876521189,0,0,0,0.000604762,-0.000129809,0.000116614,0.000552082,3.496559602,0.000360688,0.000211137,37.94723453,-8.100377502,133.8613901,102.250041,52.89566135,-0.000138161,0.000385509,0,0,1.375007098,1.824485113,0.702524876,-1.071293515,6,0,0.000417941
PGC0047060,spiral,0.0224,1.84673,3.388463727,0.149153276,0.685190663,22.33929516,1.07694589,1.793903775,0,0,0,0.001569038,0.002684121,-0.000803124,0.000753092,1.472263742,0.000382957,0.001718607,30.05895998,-346.4378246,-30.13339705,76.13727619,838.8884901,0.001724857,0.002043876,0,0,2.172425291,2.825097108,0.544680299,-1.671080858,6,0,0.001760757
PGC0047093,spiral,0.0176,2.13588,-1.036386531,-3.211844966,0.602563502,14.46742264,1.991708876,-0.488888251,0,0,0,0.000933066,0.000729387,-0.000992596,-0.002020464,2.783431013,-2.98E-05,-0.000645538,26.07484071,-37.22304254,35.77457977,8.271153874,-22.49115161,-0.000458869,-0.001095064,0,0,0.556811066,1.160054306,1.884241449,2.581221351,4,0,0.000646224
PGC0047122,early,0.02355,2.63239,-4.562720473,-7.511336824,5.024044805,0.000132472,1.288581669,-0.175498767,0,0,0,9.40E-05,0.004094338,0.000838803,0.005078186,15.18581294,0.000466402,0.004586262,18.13809847,-1.598695043,20.65624304,-3.25064686,54.54726704,-0.000538782,-0.000742465,0,1,0.859106363,2.666671238,4.598551555,41.85250943,-2,0,0.004609917
PGC0047124,spiral,0.02408,2.45061,2.999999997,1.000000001,2.109185886,1.444579162,1.892186174,-1.116248297,0,0,0,-0.001476049,-0.000791991,0.001031459,0.000382913,6.266297893,-0.000222295,-0.000204539,38.32284499,-25.25685396,-52.05537268,-2.16732454,-202.4780298,0.000321677,-0.000277968,0,0,1.704668084,2.503096932,0.925368931,-0.622813831,4,0,0.000302078
PGC0047231,spiral,0.008126,1.67074,-1.248540142,-0.934766708,1.092178555,4.982775965,2.544094423,0.203980039,0,0,0,0.000892663,0.000113044,-0.000133359,-0.001015736,4.428312395,0.000379652,-0.000451346,24.81800136,666.0838506,57.88737216,20.67115774,-38.31103619,0.000111894,0.001163056,0,0,0.313577546,0.834577991,2.905895816,9.952596244,6,1,0.000589787
PGC0047235,spiral,0.02096,1.98049,-1.569778793,-1.704613381,1.162155908,4.564297992,2.764696311,1.248275811,0,0,0,-9.16E-05,-0.000234811,-0.00104158,0.001484536,1.637656259,-0.000566603,0.000624862,28.38096016,-13.14463864,6.913981609,15.44010241,141.5285438,-0.001310925,0.000347048,0,0,0.7283692,1.590751986,1.809515429,1.598762195,6,0,0.0008435
PGC0047257,early,0.008069,2.38162,-0.427573921,-0.613604916,4.128191192,0.001823195,1.173794771,0.160961249,0,0,0,0.001107511,0.000167406,0.000255993,0.001453986,2.930627502,0.000681752,0.000810696,14.22573722,46.30875984,2.517288881,9.358023979,-1.545265559,0.001128829,5.69E-05,0,0,0.288130962,1.243249279,7.583292024,106.7633049,-5,0,0.001059252
PGC0047339,early,0.02294,2.78651,0.817700844,1.666618231,3.361046151,0.034819725,1.378938421,-1.565269184,0,0,0,0.000852212,0.000391526,0.000813876,0.001247751,0.818165585,0.000833044,0.000819638,27.33528019,942.4368029,284.6258401,144.9421572,2095.94554,-0.000129286,0.000187919,0,0,1.583933172,2.888912064,1.515169105,1.698535218,-5,0,0.001168661
PGC0047346,spiral,0.0228,3.03954,-1.165024132,-1.141575417,1.449837314,3.049242976,2.165946249,1.301528146,0,0,0,-0.001578024,-0.000515051,0.000942981,-0.00213373,6.685229317,-0.000317521,-0.00132439,26.92477409,-128.8686925,-275.5846369,-513.1099049,-2253.339876,-9.15E-05,-0.001372526,0,0,0.431908552,0.996500217,2.979696565,15.89112307,4,2,0.001361921
PGC0047438,spiral,0.01331,2.43376,-0.638336695,-0.958823425,1.049919735,9.210727983,1.586516021,0.718938061,0,0,0,0.000725505,-0.000227072,0.000739695,-0.001138335,8.495109868,0.0007326,-0.000682704,29.02161122,780.6003215,221.6357274,253.3033815,361.9306952,0.001141391,-0.000382033,0,0,0.752494514,1.478665474,2.070812215,5.617209161,4,1,0.001001393
PGC0047441,early,0.008449,2.65589,-0.732508391,-2.706733235,3.190509522,0.054946813,1.162950368,-1.326703777,0,0,0,0.000603456,-0.000187009,0.000101772,-0.000345713,3.504183295,0.000352614,-0.000266361,24.81293982,561.801942,-76.44085838,286.625634,-151.1930712,0.000463399,-0.000528208,0,0,0.73986577,1.716894955,3.716146248,30.04161904,-5,0,0.00044191
PGC0047462,spiral,0.02442,2.79383,-0.185718818,-0.372462864,2.95203249,0.034280237,2.900147201,-1.500189564,0,0,0,0.001977044,0.002354409,0.001607964,-0.00440047,5.06669731,0.001792504,-0.00102303,14.70213068,-10.91771975,42.40907492,-45.69472396,1597.082542,-0.001221273,0.004117057,0,0,0.170741652,0.713546932,7.422311562,98.30716827,5,2,0.002063895
PGC0047537,spiral,0.04793,2.36172,0.999999994,1.999999995,2.01014935,1.154272104,1.173171604,0.739590281,0,0,0,-4.63E-05,0.001350678,-0.000149189,-0.002778872,2.429320767,-9.78E-05,-0.000714097,23.81423547,-71.63418213,-110.28933,37.20958318,-114.2120705,-0.000680691,-0.000474653,0,0,0.916304401,1.976990213,1.758769422,1.420363225,4,1,0.000720758
PGC0047540,early,0.02165,2.69322,-1.273060892,-0.082092036,3.47956847,0.03528614,1.08552049,0.613801848,0,0,0,0.000601215,7.39E-05,-0.000421693,-0.000610144,0.909000951,8.98E-05,-0.0002681,28.13360209,145.7365251,-36.09884317,-12.42136774,-84.30204401,6.14E-05,-0.000115803,0,0,1.339571778,2.608726078,1.627964169,1.650260706,-5,1,0.000282728
PGC0047564,early,0.02086,3.09081,1.717607666,-4.875326741,5.247308412,0.0001,1.6908918,-1.211144413,0,0,0,0.001109854,-0.00123202,0.000838302,0.002741197,2.038083566,0.000974078,0.000754589,24.87953323,268.5047684,52.04495655,90.44123015,611.9780094,0.000525284,0.000566589,0,1,0.750874931,1.781261029,2.807237074,14.60955751,-5,0,0.001232166
PGC0047589,spiral,0.02162,2.21735,-6.837924872,1.454636314,1.099476519,3.526839427,3.051681263,1.555478506,0,0,0,0.007979103,-0.001175247,0.000829856,-6.10E-05,1.324965125,0.004404479,-0.000618114,21.39271261,8.634507677,2.51275349,21.37813103,-103.9291497,0.003366983,0.001533172,0,0,0.70399413,1.781558584,2.196865497,3.084485553,5,2,0.00444764
